date;amount;description;sub_category_id;account_id;financial_flow_id
27/03/2024;4.35;Boulangerie;9;1;2
28/03/2024;9.8;Boulangerie;9;1;2
29/03/2024;32.3;CDP;44;1;2
29/03/2024;66.9;Boulangerie - P?ques;9;1;2
02/04/2024;9.25;Cr?dit Agricole;68;1;2
02/04/2024;47.9;Cr?dit Agricole;71;1;2
02/04/2024;56.99;Free;106;1;2
04/04/2024;14.7;Boulangerie;9;1;2
04/04/2024;39.16;Cr?dit Agricole;65;1;2
05/04/2024;40;UTWIN;66;1;2
05/04/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/04/2024;343.17;MAM;40;1;2
05/04/2024;300;Abondement;40;1;2
05/04/2024;9;SAUR;104;1;2
05/04/2024;85;EDF;105;1;2
05/04/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/04/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/04/2024;10.99;SOSH;107;1;2
05/04/2024;98;TER - TAN - Mensuel;87;1;2
05/04/2024;125.48;Dons r?guliers;49;1;2
05/04/2024;300;HELIOS;111;1;2
05/04/2024;267;AXA;112;1;2
07/04/2024;11.3;Boulangerie;9;1;2
09/04/2024;10;FDJ;31;1;2
09/04/2024;7.4;Boulangerie;9;1;2
09/04/2024;8.06;Cr?dit Agricole;64;1;2
10/04/2024;29.26;Cr?dit Agricole;71;1;2
10/04/2024;50;CIC;113;1;2
10/04/2024;147.73;Mat?riel Bricolage;6;1;2
10/04/2024;17;Bagels;44;1;2
11/04/2024;21.75;Ferme de Chez nous;9;1;2
12/04/2024;42.8;Win & Cook;44;1;2
12/04/2024;33.44;Peugeot 2008;81;1;2
14/04/2024;5.3;Boulangerie;9;1;2
15/04/2024;17.5;Cr?dit Agricole;63;1;2
16/04/2024;3.6;Boulangerie;9;1;2
16/04/2024;56;Taxe fonci?re;61;1;2
17/04/2024;17.5;SoFresh;44;1;2
18/04/2024;9.8;Boulangerie;9;1;2
21/04/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/04/2024;13.47;Leclerc;41;1;2
22/04/2024;7.3;Boulangerie;9;1;2
22/04/2024;1.58;Champion Clisson;6;1;2
23/04/2024;10;Boulangerie;9;1;2
24/04/2024;28.1;CDP;44;1;2
24/04/2024;24.9;BD Story;25;1;2
24/04/2024;15;LU;26;1;2
25/04/2024;42.3;Leroy Merlin;6;1;2
25/04/2024;7.93;Leclerc;9;1;2
29/04/2024;35;Smartbox;34;1;2
02/05/2024;9.25;Cr?dit Agricole;68;1;2
02/05/2024;47.9;Cr?dit Agricole;71;1;2
02/05/2024;57.49;Free;106;1;2
02/05/2024;300;CA;111;1;2
03/05/2024;125;Bi?res;10;1;2
03/05/2024;12.2;CDP;44;1;2
05/05/2024;39.16;Cr?dit Agricole;65;1;2
05/05/2024;267;AXA;112;1;2
05/05/2024;60;7?me vague - Places ;28;1;2
05/05/2024;7;Canal +;75;1;2
06/05/2024;40;UTWIN;66;1;2
06/05/2024;5.44;Assurance PTZ (9 993?);67;1;2
06/05/2024;329.43;MAM;40;1;2
06/05/2024;300;Abondement;40;1;2
06/05/2024;9;SAUR;104;1;2
06/05/2024;85;EDF;105;1;2
06/05/2024;450;Cr?dit Agricole (221 647?);20;1;2
04/05/2024;26.5;Cave ? vin le Pallet;10;1;2
06/05/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
06/05/2024;10.99;SOSH;107;1;2
06/05/2024;98;TER - TAN - Mensuel;87;1;2
06/05/2024;125.48;Dons r?guliers;49;1;2
07/05/2024;23.8;Cave ? vin Vallet;10;1;2
07/05/2024;26.4;Pressing Vallet;143;1;2
07/05/2024;86.58;Vapostore;38;1;2
08/05/2024;50;CIC;113;1;2
10/05/2024;29.26;Cr?dit Agricole;71;1;2
11/05/2024;23.81;Peugeot 2008;81;1;2
11/05/2024;32;7?me vague;28;1;2
11/05/2024;61;7?me vague;28;1;2
13/05/2024;8.06;Cr?dit Agricole;64;1;2
14/05/2024;26.55;Liquides ;38;1;2
15/05/2024;17.5;Cr?dit Agricole;63;1;2
15/05/2024;90;3 cartons de Triboulette;10;1;2
16/05/2024;56;Taxe fonci?re;61;1;2
16/05/2024;35.2;Weldom;6;1;2
16/05/2024;4.9;Paul;9;1;2
18/05/2024;1.5;Zoo La boissi?re;9;1;2
19/05/2024;11.45;Boulangerie;9;1;2
21/05/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/05/2024;20;Taxi;50;1;2
22/05/2024;11.99;Lunettes de soleil;43;1;2
22/05/2024;1.52;CA;117;1;2
23/05/2024;5.57;Hyper U - Vallet;41;1;2
23/05/2024;7.1;CDP;44;1;2
24/05/2024;41.5;R?ve en T?te - Vallet;39;1;2
30/05/2024;10;Kebab;9;1;2
02/06/2024;6.3;Boulangerie;9;1;2
02/06/2024;16.4;Poulet roti - march? Vallet;9;1;2
03/06/2024;9.25;Cr?dit Agricole;68;1;2
03/06/2024;47.9;Cr?dit Agricole;71;1;2
03/06/2024;57.49;Free;106;1;2
03/06/2024;300;CA;111;1;2
03/06/2024;8.81;Cantine EDF;44;1;2
03/06/2024;35.27;Polo;81;1;2
04/06/2024;39.16;Cr?dit Agricole;65;1;2
05/06/2024;40;UTWIN;66;1;2
05/06/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/06/2024;528.09;MAM;40;1;2
05/06/2024;300;Abondement;40;1;2
05/06/2024;9;SAUR;104;1;2
05/06/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/06/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/06/2024;10.99;SOSH;107;1;2
05/06/2024;98;TER - TAN - Mensuel;87;1;2
05/06/2024;125.48;Dons r?guliers;49;1;2
05/06/2024;7;Canal +;75;1;2
05/06/2024;267;AXA;112;1;2
08/06/2024;29.9;Arnaud - Carburant d?broussailleuse;6;1;2
08/06/2024;21.6;Les papas brasseurs;26;1;2
10/06/2024;30.46;Cr?dit Agricole;71;1;2
10/06/2024;50;Guigui et Lucie;50;1;2
10/06/2024;50;CIC;113;1;2
11/06/2024;8.06;Cr?dit Agricole;64;1;2
11/06/2024;106.2;Liquides;38;1;2
12/06/2024;2.15;RATP;87;1;2
13/06/2024;3.2;RATP;87;1;2
15/06/2024;101.2;Leroy Merlin - Chaises + brass compost;118;1;2
17/06/2024;18.26;Cr?dit Agricole;63;1;2
18/06/2024;56;Taxe fonci?re;61;1;2
21/06/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
21/06/2024;15.4;CDP;44;1;2
21/06/2024;41.2;Les papas brasseurs;26;1;2
21/06/2024;72;Bi?res bouteilles - Les Papas brasseurs;10;1;2
23/06/2024;22.7;McDo;44;1;2
24/06/2024;20;Caisse d'?pargne;109;1;2
26/06/2024;25;NDJ - Casquette;43;1;2
26/06/2024;12.33;Kesskece;44;1;2
26/06/2024;33.13;Polo;81;1;2
27/06/2024;11.3;Boulangerie;9;1;2
27/06/2024;35.48;Boucherie;9;1;2
01/07/2024;9.25;Cr?dit Agricole;68;1;2
01/07/2024;47.9;Cr?dit Agricole;71;1;2
01/07/2024;57.49;Free;106;1;2
02/07/2024;300;HELIOS;111;1;2
04/07/2024;39.16;Cr?dit Agricole;65;1;2
05/07/2024;40;UTWIN;66;1;2
05/07/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/07/2024;386.96;MAM;40;1;2
05/07/2024;300;Abondement;40;1;2
05/07/2024;9;SAUR;104;1;2
05/07/2024;77.36;EDF;105;1;2
05/07/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/07/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/07/2024;10.99;SOSH;107;1;2
05/07/2024;98;TER - TAN - Mensuel;87;1;2
05/07/2024;267;AXA;112;1;2
05/07/2024;125.48;Dons r?guliers;49;1;2
05/07/2024;7;Canal +;75;1;2
05/07/2024;76;Binocle - Lunettes;43;1;2
06/07/2024;280.8;Les Galloires;46;1;2
06/07/2024;165;L'Aiguillette;46;1;2
09/07/2024;8.06;Cr?dit Agricole;64;1;2
10/07/2024;30.46;Cr?dit Agricole;71;1;2
10/07/2024;50;CIC;113;1;2
15/07/2024;18.25;Cr?dit Agricole;63;1;2
16/07/2024;56;Taxe fonci?re;61;1;2
16/07/2024;106.2;Liquides;38;1;2
16/07/2024;10.9;Bricomarch?;6;1;2
18/07/2024;20;Coque Samsung S24;107;1;2
18/07/2024;30;Protection ?cran Samsung S24;107;1;2
18/07/2024;39.95;Materiel.net - mini station;74;1;2
18/07/2024;0.6;Nantes - Mouzillon :(;85;1;2
21/07/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
23/07/2024;7.15;Bricomarch?;118;1;2
24/07/2024;723;Lucile - Remboursement imp?ts;22;1;2
24/07/2024;1500;Helios;111;1;2
26/07/2024;17.8;Caf? du Passage;44;1;2
02/08/2024;9.25;Cr?dit Agricole;68;1;2
02/08/2024;47.9;Cr?dit Agricole;71;1;2
02/08/2024;57.49;Free;106;1;2
03/08/2024;4.55;McDo;44;1;2
04/08/2024;12.4;Cr?pes ;9;1;2
05/08/2024;39.16;Cr?dit Agricole;65;1;2
05/08/2024;40;UTWIN;66;1;2
05/08/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/08/2024;306.62;MAM;40;1;2
05/08/2024;300;Abondement;40;1;2
05/08/2024;9;SAUR;104;1;2
05/08/2024;77.36;EDF;105;1;2
05/08/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/08/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/08/2024;99.1;TER - TAN - Mensuel;87;1;2
05/08/2024;300;HELIOS;111;1;2
05/08/2024;125.48;Dons r?guliers;49;1;2
05/08/2024;7;Canal +;75;1;2
05/08/2024;9.99;Free Mobile;107;1;2
05/08/2024;24.99;Free - Location S24;107;1;2
07/08/2024;9.89;La Poste - Envoi t?l?phone pro;41;1;2
07/08/2024;6.68;Larmor-Plage;56;1;2
08/08/2024;260;Goodvest;112;1;2
08/08/2024;41;Tavarn- Lorient ;44;1;2
08/08/2024;19.4;Tavarn - Lorient;26;1;2
08/08/2024;16.6;Soir?e Lorient ;26;1;2
09/08/2024;8.06;Cr?dit Agricole;64;1;2
10/08/2024;44.2;Lorient - Saint Gilles AR;87;1;2
11/08/2024;17.1;Guinguette Toulhars;26;1;2
12/08/2024;30.46;Cr?dit Agricole;71;1;2
12/08/2024;50;CIC;113;1;2
12/08/2024;55.66;Mangas;47;1;2
12/08/2024;114.8;Whisky Rhum;47;1;2
12/08/2024;33;La cabane de Luc;26;1;2
13/08/2024;24;Casino;26;1;2
13/08/2024;6.35;picerie Saint Gilles;9;1;2
13/08/2024;31.4;FIL;26;1;2
13/08/2024;40;Casino ;109;1;2
14/08/2024;19;FIL - Bouquin;33;1;2
16/08/2024;18.25;Cr?dit Agricole;63;1;2
16/08/2024;35.35;Bricomarch? - Jardin;118;1;2
17/08/2024;46.5;La Guinguette - St Herblain;26;1;2
18/08/2024;3.6;Boulangerie ;9;1;2
19/08/2024;56;Taxe fonci?re;61;1;2
21/08/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/08/2024;10.74;7eme vague - C?tes de boeuf;28;1;2
23/08/2024;38.77;Bricomarch?;6;1;2
23/08/2024;40;CA;109;1;2
24/08/2024;19.1;Win & Wok;44;1;2
25/08/2024;4.95;Market - Le Pallet;9;1;2
25/08/2024;14.05;Boulangerie;9;1;2
28/08/2024;8.99;Bonbonne de gaz;45;1;2
30/08/2024;21.8;City Vap - Liquides;38;1;2
02/09/2024;57.49;Free;106;1;2
02/09/2024;9.25;Cr?dit Agricole;68;1;2
02/09/2024;51.76;Cr?dit Agricole;71;1;2
02/09/2024;300;HELIOS;111;1;2
04/09/2024;39.16;Cr?dit Agricole;65;1;2
05/09/2024;48.42;UTWIN;66;1;2
05/09/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/09/2024;350;MAM;40;1;2
05/09/2024;300;Abondement;40;1;2
05/09/2024;9;SAUR;104;1;2
05/09/2024;77.36;EDF;105;1;2
05/09/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/09/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/09/2024;98;TER - TAN - Mensuel;87;1;2
05/09/2024;125.48;Dons r?guliers;49;1;2
05/09/2024;7;Canal +;75;1;2
05/09/2024;12;Tickets m?tro;141;1;2
05/09/2024;9.99;Free Mobile;107;1;2
05/09/2024;24.99;Free - Location S24;107;1;2
05/09/2024;18.51;EDF - D?jeuner midi;141;1;2
06/09/2024;32.24;Polo;81;1;2
06/09/2024;17.89;Bricomarch?;6;1;2
09/09/2024;18.6;Brico d?pot;6;1;2
09/09/2024;22.99;Chargeur t?l?phone;73;1;2
10/09/2024;8.06;Cr?dit Agricole;64;1;2
10/09/2024;30.46;Cr?dit Agricole;71;1;2
10/09/2024;275;Goodvest;112;1;2
10/09/2024;50;CIC;113;1;2
12/09/2024;7.65;D?jeuner;44;1;2
12/09/2024;55.4;Leroy Merlin;133;1;2
16/09/2024;9.9;Weldom;6;1;2
16/09/2024;18.25;Cr?dit Agricole;63;1;2
16/09/2024;10.8;Plum;111;1;2
17/09/2024;56;Taxe fonci?re;61;1;2
18/09/2024;27.99;Plum;111;1;2
18/09/2024;10.8;Tickets m?tro;141;1;2
18/09/2024;10;Liquides;38;1;2
18/09/2024;36;Pot entre coll?gues;26;1;2
18/09/2024;73.5;Pot entre coll?gues;26;1;2
19/09/2024;80;80 ans KL;47;1;2
19/09/2024;4.23;Taxe de s?jour;141;1;2
21/09/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/09/2024;23.1;l'Epicerie;44;1;2
22/09/2024;5.9;Parking Nantes;84;1;2
24/09/2024;4.58;Hyper U - Vallet;41;1;2
24/09/2024;24.77;Peugeot 2008;81;1;2
25/09/2024;41.7;Plum;111;1;2
25/09/2024;96.22;Camping Saint-Malo;100;1;2
26/09/2024;14;Boulangerie;9;1;2
27/09/2024;43.6;City Vap - Liquides;38;1;2
28/09/2024;5.3;Saint Malo;84;1;2
01/10/2024;9.25;Cr?dit Agricole;68;1;2
01/10/2024;51.73;Cr?dit Agricole;71;1;2
01/10/2024;57.49;Free;106;1;2
01/10/2024;9.99;Free Mobile;107;1;2
01/10/2024;24.99;Free - Location S24;107;1;2
01/10/2024;20;Jeux ? gratter;31;1;2
02/10/2024;39.7;Plum;111;1;2
03/10/2024;8.78;D?jeuner EDF;44;1;2
03/10/2024;171.89;Anniv Jo - Leclerc Clisson;47;1;2
04/10/2024;39.16;Cr?dit Agricole;65;1;2
05/10/2024;13.8;Bricomarch?;118;1;2
05/10/2024;25.44;Bricomarch?;6;1;2
05/10/2024;50;Anniv Jo - Ar?mes divins;47;1;2
05/10/2024;100.07;Anniv Jo - Boucherie Le Pallet;47;1;2
07/10/2024;48.42;UTWIN;66;1;2
07/10/2024;5.44;Assurance PTZ (9 993?);67;1;2
07/10/2024;270.98;MAM;40;1;2
07/10/2024;300;Abondement;40;1;2
07/10/2024;9;SAUR;104;1;2
07/10/2024;77.36;EDF;105;1;2
07/10/2024;59;Taxe fonci?re;61;1;2
07/10/2024;450;Cr?dit Agricole (221 647?);20;1;2
07/10/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
07/10/2024;99.1;TER - TAN - Mensuel;87;1;2
07/10/2024;300;Helios;111;1;2
07/10/2024;275;Goodvest;112;1;2
07/10/2024;50;CIC;113;1;2
07/10/2024;125.48;Dons r?guliers;49;1;2
07/10/2024;7;Canal +;75;1;2
09/10/2024;8.06;Cr?dit Agricole;64;1;2
09/10/2024;63.84;Plum;111;1;2
10/10/2024;30.46;Cr?dit Agricole;71;1;2
10/10/2024;21;Bricomarch?;118;1;2
10/10/2024;15.77;Bricomarch?;6;1;2
11/10/2024;100;Anniv Jo - Prestation Lucile;47;1;2
14/10/2024;29.9;Polo;81;1;2
15/10/2024;18.25;Cr?dit Agricole;63;1;2
16/10/2024;51.21;Plum;111;1;2
18/10/2024;43.6;City Vap;38;1;2
19/10/2024;39;Pizza Groix;101;1;2
20/10/2024;24.6;Planches ap?ro - Groix;101;1;2
22/10/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
23/10/2024;32.51;Plum;111;1;2
23/10/2024;11.75;Boulangerie;9;1;2
25/10/2024;8.99;Bonbonne de gaz;45;1;2
26/10/2024;37.8;Clos du Chaillou;46;1;2
29/10/2024;31.22;Polo;81;1;2
30/10/2024;21.5;Plum;111;1;2
30/10/2024;41.5;R?ve en t?te;39;1;2
30/10/2024;0.86;Hyper U;9;1;2
31/10/2024;29.97;Boulanger;41;1;2
02/11/2024;3.6;D?m?nagement KL;85;1;2
03/11/2024;3.6;Boulangerie;9;1;2
04/11/2024;42.32;Cr?dit Agricole;65;1;2
04/11/2024;9.25;Cr?dit Agricole;68;1;2
04/11/2024;51.73;Cr?dit Agricole;71;1;2
04/11/2024;57.49;Free;106;1;2
04/11/2024;9.99;Free Mobile;107;1;2
04/11/2024;24.99;Free - Location S24;107;1;2
04/11/2024;100.99;Sonos Move 2;73;1;2
05/11/2024;48.42;UTWIN;66;1;2
05/11/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/11/2024;264.23;MAM;40;1;2
05/11/2024;300;Abondement;40;1;2
05/11/2024;9;SAUR;104;1;2
05/11/2024;77.36;EDF;105;1;2
05/11/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/11/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/11/2024;100.8;TER - TAN - Mensuel;87;1;2
05/11/2024;300;Helios;111;1;2
05/11/2024;275;Goodvest;112;1;2
05/11/2024;50;CIC;113;1;2
05/11/2024;125.48;Dons r?guliers;49;1;2
05/11/2024;7;Canal +;75;1;2
06/11/2024;16.65;Hyper U;41;1;2
06/11/2024;8.79;Plum;111;1;2
09/11/2024;1.2;Boulangerie;9;1;2
10/11/2024;1.15;Boulangerie;9;1;2
15/11/2024;18.25;Cr?dit Agricole;63;1;2
12/11/2024;8.47;Cr?dit Agricole;64;1;2
08/11/2024;59.3;Plum;111;1;2
08/11/2024;27.5;Caf? du passage;44;1;2
12/11/2024;30.46;Cr?dit Agricole;71;1;2
12/11/2024;60.25;Nature & D?couverte - Cadeau Arnaud;52;1;2
14/11/2024;2.94;La Ferme de Chez Nous;9;1;2
14/11/2024;24.9;Liquides;38;1;2
16/11/2024;95.6;Papas Brasseurs;10;1;2
18/11/2024;97.8;Bi?res Gat;10;1;2
20/11/2024;48.22;Plum ;111;1;2
21/11/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
22/11/2024;11.9;Librairie Durance;25;1;2
22/11/2024;77.4;Caf? du Passage;44;1;2
27/11/2024;28.82;Plum;111;1;2
28/11/2024;43.6;City Vap - Liquides;38;1;2
29/11/2024;37.9;Librairie l'Odyss?e;25;1;2
29/11/2024;3.4;Brasserie Le Sangu?ze;44;1;2
30/11/2024;22.9;Les Papas brasseurs;47;1;2
02/12/2024;9.8;Cr?dit Agricole;68;1;2
02/12/2024;51.73;Cr?dit Agricole;71;1;2
02/12/2024;57.49;Free;106;1;2
02/12/2024;9.99;Free Mobile;107;1;2
02/12/2024;24.99;Free - Location S24;107;1;2
02/12/2024;6;Helios;117;1;2
03/12/2024;219;Platine Vinyle - papa;52;1;2
03/12/2024;8.78;Cantine EDF ;44;1;2
04/12/2024;42.28;Cr?dit Agricole;65;1;2
04/12/2024;21.64;Plum;111;1;2
05/12/2024;48.42;UTWIN;66;1;2
05/12/2024;5.44;Assurance PTZ (9 993?);67;1;2
05/12/2024;120.01;MAM;40;1;2
05/12/2024;300;Abondement;40;1;2
05/12/2024;9;SAUR;104;1;2
05/12/2024;77.36;EDF;105;1;2
05/12/2024;450;Cr?dit Agricole (221 647?);20;1;2
05/12/2024;138.79;Cr?dit Agricole - PTZ (9 993?);21;1;2
05/12/2024;100.8;TER - TAN - Mensuel;87;1;2
05/12/2024;350;Helios;111;1;2
05/12/2024;275;Goodvest;112;1;2
05/12/2024;125.48;Dons r?guliers;49;1;2
05/12/2024;7;Canal +;75;1;2
06/12/2024;32;L'autre march? de No?l ;26;1;2
06/12/2024;21;John Mc Byrne ;26;1;2
06/12/2024;20.62;Caf? du Passage ;44;1;2
07/12/2024;10;Man?ge ;34;1;2
08/12/2024;26.45;Polo;81;1;2
09/12/2024;6.4;Tickets m?tro ;141;1;2
09/12/2024;17.97;Brasserie Nanterre ;141;1;2
10/12/2024;8.47;Cr?dit Agricole;64;1;2
10/12/2024;30.46;Cr?dit Agricole;71;1;2
10/12/2024;27.9;Relay Paris;41;1;2
10/12/2024;0.73;Sodexo - Caf?;9;1;2
11/12/2024;46.12;Plum;111;1;2
14/12/2024;10;Man?ge ;34;1;2
15/12/2024;107.6;D?co de No?l ;41;1;2
16/12/2024;18.25;Cr?dit Agricole;63;1;2
18/12/2024;38.1;Plum;111;1;2
20/12/2024;13.8;Win & Wok;44;1;2
20/12/2024;45.5;Liquides ;38;1;2
21/12/2024;16;Cr?dit Agricole - CB Gold Premium;117;1;2
23/12/2024;28.13;Espace culturel;52;1;2
23/12/2024;109.3;Librairie l'Odyss?e;52;1;2
27/12/2024;23.04;Plum;111;1;2
27/12/2024;5.6;La t?te dans Les Raisins - Lorient;26;1;2
29/12/2024;23.9;McDo;44;1;2
30/12/2024;56.6;Espace Emeraude;6;1;2
02/01/2024;2946.04;Conserto - Janvier;12;1;1
03/01/2024;64.08;Courses d?cembre;22;1;1
05/01/2024;18.23;Lucile - Assurance Multirisque;22;1;1
09/01/2024;60;Ecojoko;22;1;1
10/01/2024;100;Netflix;22;1;1
15/01/2024;250;Acompte 60%;116;1;1
16/01/2024;74.14;R?veillon 2023 2024 - Gro - AL;22;1;1
18/01/2024;37.07;R?veillon 2023 2024 - Ang?le;22;1;1
02/02/2024;3050;Conserto - Janvier;12;1;1
05/02/2024;18.23;Lucile - Assurance Multirisque;22;1;1
19/02/2024;125.4;Maman - abonnement POLITIS;22;1;1
20/02/2024;25.93;Kalou - R?veillon de fin d'ann?e;22;1;1
04/03/2024;3100;Conserto - Janvier;12;1;1
05/03/2024;18.23;Lucile - Assurance Multirisque;22;1;1
02/04/2024;3100;Conserto - Mars;12;1;1
05/04/2024;18.23;Lucile - Assurance Multirisque;22;1;1
09/04/2024;24.18;PREDICA - Promo;22;1;1
29/04/2024;96.1;Conserto - ch?que culture;22;1;1
02/05/2024;2990;Conserto - Avril;12;1;1
06/05/2024;18.23;Lucile - Assurance Multirisque;22;1;1
14/05/2024;300;Fortuneo - Abondement;22;1;1
22/05/2024;2.12;CA - Int?r?ts cr?diteurs;115;1;1
03/06/2024;3160;Conserto - Mai;12;1;1
05/06/2024;18.23;Lucile - Assurance Multirisque;22;1;1
18/06/2024;110.55;EDF;22;1;1
02/07/2024;3540;Conserto - Juin;12;1;1
05/07/2024;18.23;Lucile - Charges mensuelles;22;1;1
24/07/2024;2223;Imp?ts - Remboursement;116;1;1
02/08/2024;3130;Conserto - Juillet;12;1;1
05/08/2024;18.23;Lucile - Charges mensuelles;22;1;1
16/08/2024;1;FIL - Avoir;22;1;1
02/09/2024;3120;Conserto - Ao?t;12;1;1
05/09/2024;18.23;Lucile - Charges mensuelles;22;1;1
26/09/2024;219;CA - LDD;114;1;1
01/10/2024;30;Maman - Muscadet;22;1;1
02/10/2024;3130;Conserto - Septembre;12;1;1
07/10/2024;18.23;Lucile - Charges mensuelles;22;1;1
25/10/2024;50;Fortuneo;114;1;1
04/11/2024;3180;Conserto - Octobre;12;1;1
05/11/2024;18.23;Lucile - Charges mensuelles;22;1;1
28/11/2024;40;Fortuneo;114;1;1
02/12/2024;3090;Conserto - Octobre;12;1;1
05/12/2024;18.23;Lucile - Charges mensuelles;22;1;1
23/12/2024;90;platine Vinyle papa ;22;1;1
31/12/2025;43;Plum;114;1;1
